#grid point     	iterations      	chem_iter       	cond_iter       	converged       	elem_conserved  	p (bar)         	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (u)           	e-   	Al   	C    	Ca   	Fe   	H    	He   	K    	Mg   	N    	Na   	O    	P    	S    	Si   	Ti   	V    
1658            	15              	15              	0               	ok              	ok              	1.0000000000e-04	3.0500000000e+03	2.3813077376e+14	2.3747444315e+14	1.2602843278e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1659            	16              	16              	0               	ok              	ok              	2.1540000000e-04	3.0500000000e+03	5.1439332724e+14	5.1151995054e+14	1.2638706797e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1660            	16              	16              	0               	ok              	ok              	4.6420000000e-04	3.0500000000e+03	1.1151820369e+15	1.1023563651e+15	1.2714334705e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1661            	17              	17              	0               	ok              	ok              	1.0000000000e-03	3.0500000000e+03	2.4318179210e+15	2.3747444315e+15	1.2870163526e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1662            	17              	17              	0               	ok              	ok              	2.1540000000e-03	3.0500000000e+03	5.3631741012e+15	5.1151995054e+15	1.3177384140e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1663            	17              	17              	0               	ok              	ok              	4.6420000000e-03	3.0500000000e+03	1.2048703841e+16	1.1023563651e+16	1.3736883118e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1664            	17              	17              	0               	ok              	ok              	1.0000000000e-02	3.0500000000e+03	2.7650492969e+16	2.3747444315e+16	1.4633758644e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1665            	17              	17              	0               	ok              	ok              	2.1540000000e-02	3.0500000000e+03	6.4522441130e+16	5.1151995054e+16	1.5853242401e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1666            	16              	16              	0               	ok              	ok              	4.6420000000e-02	3.0500000000e+03	1.5127872354e+17	1.1023563651e+17	1.7247482943e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1667            	16              	16              	0               	ok              	ok              	1.0000000000e-01	3.0500000000e+03	3.5172705982e+17	2.3747444315e+17	1.8614817827e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1668            	15              	15              	0               	ok              	ok              	2.1540000000e-01	3.0500000000e+03	8.0624117307e+17	5.1151995054e+17	1.9809443832e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1669            	14              	14              	0               	ok              	ok              	4.6420000000e-01	3.0500000000e+03	1.8219493246e+18	1.1023563651e+18	2.0772279889e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1670            	13              	13              	0               	ok              	ok              	1.0000000000e+00	3.0500000000e+03	4.0635274250e+18	2.3747444315e+18	2.1505829755e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1671            	12              	12              	0               	ok              	ok              	2.1540000000e+00	3.0500000000e+03	8.9721645178e+18	5.1151995054e+18	2.2044717496e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1672            	11              	11              	0               	ok              	ok              	4.6420000000e+00	3.0500000000e+03	1.9674596893e+19	1.1023563651e+19	2.2431262365e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1673            	11              	11              	0               	ok              	ok              	1.0000000000e+01	3.0500000000e+03	4.2898629562e+19	2.3747444315e+19	2.2703688871e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1674            	10              	10              	0               	ok              	ok              	2.1540000000e+01	3.0500000000e+03	9.3176902495e+19	5.1151995054e+19	2.2893678421e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1675            	10              	10              	0               	ok              	ok              	4.6420000000e+01	3.0500000000e+03	2.0195660989e+20	1.1023563651e+20	2.3025334275e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1676            	9               	9               	0               	ok              	ok              	1.0000000000e+02	3.0500000000e+03	4.3678005494e+20	2.3747444315e+20	2.3116166115e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1677            	9               	9               	0               	ok              	ok              	2.1540000000e+02	3.0500000000e+03	9.4338943232e+20	5.1151995054e+20	2.3179193243e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1678            	9               	9               	0               	ok              	ok              	4.6420000000e+02	3.0500000000e+03	2.0370189299e+21	1.1023563651e+21	2.3224316256e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1679            	13              	13              	0               	ok              	ok              	1.0000000000e+03	3.0500000000e+03	4.3947549683e+21	2.3747444315e+21	2.3258819795e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1680            	19              	19              	0               	ok              	ok              	1.0000000000e-06	3.1000000000e+03	2.3369127012e+12	2.3364421019e+12	1.2570639559e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1681            	17              	17              	0               	ok              	ok              	2.1540000000e-06	3.1000000000e+03	5.0339114268e+12	5.0326962876e+12	1.2571142575e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1682            	16              	16              	0               	ok              	ok              	4.6420000000e-06	3.1000000000e+03	1.0849063665e+13	1.0845764237e+13	1.2571931301e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1683            	15              	15              	0               	ok              	ok              	1.0000000000e-05	3.1000000000e+03	2.3374202568e+13	2.3364421019e+13	1.2573369475e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1684            	14              	14              	0               	ok              	ok              	2.1540000000e-05	3.1000000000e+03	5.0359501678e+13	5.0326962876e+13	1.2576233627e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1685            	14              	14              	0               	ok              	ok              	4.6420000000e-05	3.1000000000e+03	1.0857926334e+14	1.0845764237e+14	1.2582201157e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1686            	14              	14              	0               	ok              	ok              	1.0000000000e-04	3.1000000000e+03	2.3414132326e+14	2.3364421019e+14	1.2594848165e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1687            	15              	15              	0               	ok              	ok              	2.1540000000e-04	3.1000000000e+03	5.0541810959e+14	5.0326962876e+14	1.2621761419e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1688            	16              	16              	0               	ok              	ok              	4.6420000000e-04	3.1000000000e+03	1.0941270245e+15	1.0845764237e+15	1.2678780253e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1689            	17              	17              	0               	ok              	ok              	1.0000000000e-03	3.1000000000e+03	2.3790855721e+15	2.3364421019e+15	1.2797493817e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1690            	17              	17              	0               	ok              	ok              	2.1540000000e-03	3.1000000000e+03	5.2201961695e+15	5.0326962876e+15	1.3036349324e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1691            	17              	17              	0               	ok              	ok              	4.6420000000e-03	3.1000000000e+03	1.1638882896e+16	1.0845764237e+16	1.3487176059e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1692            	17              	17              	0               	ok              	ok              	1.0000000000e-02	3.1000000000e+03	2.6490577299e+16	2.3364421019e+16	1.4249718558e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1693            	17              	17              	0               	ok              	ok              	2.1540000000e-02	3.1000000000e+03	6.1495085535e+16	5.0326962876e+16	1.5357112815e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1694            	16              	16              	0               	ok              	ok              	4.6420000000e-02	3.1000000000e+03	1.4418853678e+17	1.0845764237e+17	1.6708615380e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1695            	16              	16              	0               	ok              	ok              	1.0000000000e-01	3.1000000000e+03	3.3662725932e+17	2.3364421019e+17	1.8107735601e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1696            	15              	15              	0               	ok              	ok              	2.1540000000e-01	3.1000000000e+03	7.7603058383e+17	5.0326962876e+17	1.9379742468e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1697            	14              	14              	0               	ok              	ok              	4.6420000000e-01	3.1000000000e+03	1.7633270862e+18	1.0845764237e+18	2.0433492632e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1698            	13              	13              	0               	ok              	ok              	1.0000000000e+00	3.1000000000e+03	3.9506631431e+18	2.3364421019e+18	2.1251268753e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1699            	12              	12              	0               	ok              	ok              	2.1540000000e+00	3.1000000000e+03	8.7532762183e+18	5.0326962876e+18	2.1859478514e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1700            	11              	11              	0               	ok              	ok              	4.6420000000e+00	3.1000000000e+03	1.9243432844e+19	1.0845764237e+19	2.2299353652e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1701            	11              	11              	0               	ok              	ok              	1.0000000000e+01	3.1000000000e+03	4.2034554572e+19	2.3364421019e+19	2.2611080301e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1702            	11              	11              	0               	ok              	ok              	2.1540000000e+01	3.1000000000e+03	9.1416185134e+19	5.0326962876e+19	2.2829282252e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1703            	10              	10              	0               	ok              	ok              	4.6420000000e+01	3.1000000000e+03	1.9831540107e+20	1.0845764237e+20	2.2980854289e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1704            	9               	9               	0               	ok              	ok              	1.0000000000e+02	3.1000000000e+03	4.2916617799e+20	2.3364421019e+20	2.3085556658e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1705            	9               	9               	0               	ok              	ok              	2.1540000000e+02	3.1000000000e+03	9.2733000997e+20	5.0326962876e+20	2.3158129498e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1706            	9               	9               	0               	ok              	ok              	4.6420000000e+02	3.1000000000e+03	2.0029021012e+21	1.0845764237e+21	2.3209695813e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1707            	12              	12              	0               	ok              	ok              	1.0000000000e+03	3.1000000000e+03	4.3219511957e+21	2.3364421019e+21	2.3248488419e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1708            	19              	19              	0               	ok              	ok              	1.0000000000e-06	3.1500000000e+03	2.2997696370e+12	2.2993557194e+12	1.2570370644e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1709            	18              	18              	0               	ok              	ok              	2.1540000000e-06	3.1500000000e+03	4.9538915906e+12	4.9528122195e+12	1.2570847070e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1710            	17              	17              	0               	ok              	ok              	4.6420000000e-06	3.1500000000e+03	1.0676504279e+13	1.0673609249e+13	1.2571516860e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1711            	15              	15              	0               	ok              	ok              	1.0000000000e-05	3.1500000000e+03	2.3001894998e+13	2.2993557194e+13	1.2572665260e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1712            	15              	15              	0               	ok              	ok              	2.1540000000e-05	3.1500000000e+03	4.9554813119e+13	4.9528122195e+13	1.2574880798e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1713            	14              	14              	0               	ok              	ok              	4.6420000000e-05	3.1500000000e+03	1.0683222734e+14	1.0673609249e+14	1.2579427535e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
1714            	14              	14              	0               	ok              	ok              	1.0000000000e-04	3.1500000000e+03	2.3031791852e+14	2.2993557194e+14	1.2589006441e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
