lambda [um]    flux [erg s^-1 cm^-3]    
1.2318305e+02  5.7925078e+06            
1.2324378e+02  5.7809781e+06            
1.2330456e+02  5.7694671e+06            
1.2336541e+02  5.7579720e+06            
1.2342631e+02  5.7464946e+06            
1.2348728e+02  5.7350321e+06            
1.2354831e+02  5.7235892e+06            
1.2360939e+02  5.7121630e+06            
1.2367054e+02  5.7007507e+06            
1.2373175e+02  5.6893589e+06            
1.2379302e+02  5.6779820e+06            
1.2385435e+02  5.6666225e+06            
1.2391574e+02  5.6552788e+06            
1.2397719e+02  5.6439537e+06            
1.2403870e+02  5.6326444e+06            
1.2410027e+02  5.6213523e+06            
1.2416191e+02  5.6100770e+06            
1.2422360e+02  5.5988164e+06            
1.2428536e+02  5.5875762e+06            
1.2434718e+02  5.5763495e+06            
1.2440906e+02  5.5651425e+06            
1.2447100e+02  5.5532496e+06            
1.2454851e+02  5.5406798e+06            
1.2461059e+02  5.5288287e+06            
1.2467273e+02  5.5176916e+06            
1.2473494e+02  5.5065690e+06            
1.2479720e+02  5.4954647e+06            
1.2485953e+02  5.4843769e+06            
1.2492192e+02  5.4733054e+06            
1.2498438e+02  5.4622494e+06            
1.2504689e+02  5.4512126e+06            
1.2510947e+02  5.4401902e+06            
1.2517211e+02  5.4291852e+06            
1.2523482e+02  5.4181963e+06            
1.2529758e+02  5.4072229e+06            
1.2536041e+02  5.3969518e+06            
1.2540757e+02  5.3873797e+06            
1.2547051e+02  5.3771333e+06            
1.2553352e+02  5.3662245e+06            
1.2559658e+02  5.3553294e+06            
1.2565971e+02  5.3444511e+06            
1.2572291e+02  5.3335902e+06            
1.2578616e+02  5.3227436e+06            
1.2584948e+02  5.3119167e+06            
1.2591287e+02  5.3011033e+06            
1.2597632e+02  5.2903069e+06            
1.2603983e+02  5.2795266e+06            
1.2610340e+02  5.2687634e+06            
1.2616705e+02  5.2580162e+06            
1.2623075e+02  5.2472842e+06            
1.2629452e+02  5.2365691e+06            
1.2635835e+02  5.2258710e+06            
1.2642225e+02  5.2151871e+06            
1.2648621e+02  5.2045220e+06            
1.2655024e+02  5.1938719e+06            
1.2661433e+02  5.1832368e+06            
1.2667849e+02  5.1726187e+06            
1.2674271e+02  5.1620183e+06            
1.2680700e+02  5.1514311e+06            
1.2687135e+02  5.1408617e+06            
1.2693577e+02  5.1303072e+06            
1.2700025e+02  5.1204292e+06            
1.2704866e+02  5.1112213e+06            
1.2711326e+02  5.1013675e+06            
1.2717792e+02  5.0908752e+06            
1.2724265e+02  5.0803960e+06            
1.2730745e+02  5.0699354e+06            
1.2737231e+02  5.0594895e+06            
1.2743724e+02  5.0490595e+06            
1.2750223e+02  5.0386462e+06            
1.2756729e+02  5.0282485e+06            
1.2763242e+02  5.0178657e+06            
1.2769761e+02  5.0074995e+06            
1.2776287e+02  4.9971491e+06            
1.2782820e+02  4.9874621e+06            
1.2787724e+02  4.9784302e+06            
1.2794268e+02  4.9687681e+06            
1.2800819e+02  4.9584764e+06            
1.2807377e+02  4.9482019e+06            
1.2813942e+02  4.9379424e+06            
1.2820513e+02  4.9276992e+06            
1.2827091e+02  4.9174707e+06            
1.2833676e+02  4.9072577e+06            
1.2840267e+02  4.8970621e+06            
1.2846865e+02  4.8875174e+06            
1.2851819e+02  4.8786216e+06            
1.2858429e+02  4.8691025e+06            
1.2865046e+02  4.8589642e+06            
1.2871669e+02  4.8488439e+06            
1.2878300e+02  4.8387356e+06            
1.2884938e+02  4.8286445e+06            
1.2891582e+02  4.8185696e+06            
1.2898233e+02  4.8091396e+06            
1.2903226e+02  4.8003466e+06            
1.2909889e+02  4.7909437e+06            
1.2916559e+02  4.7809257e+06            
1.2923236e+02  4.7709238e+06            
1.2929920e+02  4.7609383e+06            
1.2936611e+02  4.7509680e+06            
1.2943308e+02  4.7410122e+06            
1.2950013e+02  4.7316944e+06            
1.2955046e+02  4.7230093e+06            
1.2961763e+02  4.7137147e+06            
1.2968487e+02  4.7038186e+06            
1.2975217e+02  4.6939362e+06            
1.2981955e+02  4.6840697e+06            
1.2988700e+02  4.6742186e+06            
1.2995452e+02  4.6649971e+06            
1.3000520e+02  4.6564031e+06            
1.3007284e+02  4.6472068e+06            
1.3014055e+02  4.6374133e+06            
1.3020833e+02  4.6276350e+06            
1.3027619e+02  4.6178709e+06            
1.3034411e+02  4.6087338e+06            
1.3039510e+02  4.6002139e+06            
1.3046314e+02  4.5911026e+06            
1.3053126e+02  4.5813949e+06            
1.3059945e+02  4.5717041e+06            
1.3066771e+02  4.5620291e+06            
1.3073604e+02  4.5529719e+06            
1.3078734e+02  4.5445308e+06            
1.3085580e+02  4.5354984e+06            
1.3092433e+02  4.5258797e+06            
1.3099293e+02  4.5162758e+06            
1.3106160e+02  4.5072862e+06            
1.3111315e+02  4.4989082e+06            
1.3118195e+02  4.4899421e+06            
1.3125082e+02  4.4803959e+06            
1.3131976e+02  4.4708638e+06            
1.3138878e+02  4.4619402e+06            
1.3144059e+02  4.4536249e+06            
1.3150973e+02  4.4447269e+06            
1.3157895e+02  4.4352503e+06            
1.3164824e+02  4.4257896e+06            
1.3171760e+02  4.4169339e+06            
1.3176967e+02  4.4086801e+06            
1.3183916e+02  4.3998469e+06            
1.3190872e+02  4.3904439e+06            
1.3197836e+02  4.3810524e+06            
1.3204807e+02  4.3722637e+06            
1.3210040e+02  4.3640713e+06            
1.3217024e+02  4.3553064e+06            
1.3224015e+02  4.3459707e+06            
1.3231013e+02  4.3366515e+06            
1.3238020e+02  4.3279272e+06            
1.3243279e+02  4.3197978e+06            
1.3250298e+02  4.3110986e+06            
1.3257325e+02  4.3018333e+06            
1.3264359e+02  4.2931620e+06            
1.3269639e+02  4.2850795e+06            
1.3276686e+02  4.2764327e+06            
1.3283741e+02  4.2672220e+06            
1.3290803e+02  4.2586037e+06            
1.3296104e+02  4.2505698e+06            
1.3303179e+02  4.2419722e+06            
1.3310262e+02  4.2328200e+06            
1.3317353e+02  4.2242494e+06            
1.3322675e+02  4.2162643e+06            
1.3329779e+02  4.2077203e+06            
1.3336890e+02  4.1986200e+06            
1.3344009e+02  4.1901033e+06            
1.3349353e+02  4.1821654e+06            
1.3356485e+02  4.1736699e+06            
1.3363624e+02  4.1646277e+06            
1.3370771e+02  4.1561597e+06            
1.3376137e+02  4.1482701e+06            
1.3383298e+02  4.1398274e+06            
1.3390466e+02  4.1308373e+06            
1.3397642e+02  4.1224208e+06            
1.3403029e+02  4.1145770e+06            
1.3410219e+02  4.1061881e+06            
1.3417416e+02  4.0972497e+06            
1.3424621e+02  4.0888847e+06            
1.3430030e+02  4.0810906e+06            
1.3437248e+02  4.0727491e+06            
1.3444474e+02  4.0644212e+06            
1.3449899e+02  4.0566585e+06            
1.3457139e+02  4.0483567e+06            
1.3464387e+02  4.0395117e+06            
1.3471642e+02  4.0312362e+06            
1.3477089e+02  4.0235191e+06            
1.3484358e+02  4.0152678e+06            
1.3491635e+02  4.0070268e+06            
1.3497098e+02  3.9993457e+06            
1.3504389e+02  3.9911298e+06            
1.3511688e+02  3.9829250e+06            
1.3517167e+02  3.9752806e+06            
1.3524479e+02  3.9670989e+06            
1.3531800e+02  3.9583884e+06            
1.3539128e+02  3.9502328e+06            
1.3544630e+02  3.9426335e+06            
1.3551972e+02  3.9345047e+06            
1.3559322e+02  3.9263855e+06            
1.3564840e+02  3.9188206e+06            
1.3572204e+02  3.9107258e+06            
1.3579576e+02  3.9026446e+06            
1.3585111e+02  3.8951125e+06            
1.3592497e+02  3.8870563e+06            
1.3599891e+02  3.8790091e+06            
1.3605442e+02  3.8715131e+06            
1.3612851e+02  3.8634903e+06            
1.3620267e+02  3.8554812e+06            
1.3625835e+02  3.8480168e+06            
1.3633265e+02  3.8400315e+06            
1.3640704e+02  3.8320589e+06            
1.3646288e+02  3.8246278e+06            
1.3653741e+02  3.8166779e+06            
1.3661202e+02  3.8087411e+06            
1.3666803e+02  3.8013431e+06            
1.3674279e+02  3.7934301e+06            
1.3681762e+02  3.7855281e+06            
1.3687380e+02  3.7781640e+06            
1.3694878e+02  3.7702862e+06            
1.3702384e+02  3.7624206e+06            
1.3708019e+02  3.7550906e+06            
1.3715540e+02  3.7472473e+06            
1.3723068e+02  3.7394176e+06            
1.3728720e+02  3.7321195e+06            
1.3736264e+02  3.7243133e+06            
1.3743815e+02  3.7165168e+06            
1.3749484e+02  3.7092550e+06            
1.3757050e+02  3.7020002e+06            
1.3762731e+02  3.6947566e+06            
1.3770311e+02  3.6870073e+06            
1.3777900e+02  3.6792711e+06            
1.3783598e+02  3.6720601e+06            
1.3791201e+02  3.6643463e+06            
1.3798813e+02  3.6566452e+06            
1.3804528e+02  3.6494668e+06            
1.3812155e+02  3.6423003e+06            
1.3817880e+02  3.6351435e+06            
1.3825522e+02  3.6274862e+06            
1.3833172e+02  3.6198422e+06            
1.3838915e+02  3.6127185e+06            
1.3846580e+02  3.6056049e+06            
1.3852334e+02  3.5985019e+06            
1.3860014e+02  3.5909023e+06            
1.3867702e+02  3.5833146e+06            
1.3873474e+02  3.5762437e+06            
1.3881177e+02  3.5686795e+06            
1.3888889e+02  3.5611270e+06            
1.3894678e+02  3.5540883e+06            
1.3902405e+02  3.5470602e+06            
1.3908206e+02  3.5400427e+06            
1.3915948e+02  3.5330359e+06            
1.3921760e+02  3.5260371e+06            
1.3929517e+02  3.5185509e+06            
1.3937282e+02  3.5110786e+06            
1.3943112e+02  3.5041126e+06            
1.3950893e+02  3.4971578e+06            
1.3956734e+02  3.4902127e+06            
1.3964530e+02  3.4827841e+06            
1.3972335e+02  3.4753659e+06            
1.3978194e+02  3.4684535e+06            
1.3986014e+02  3.4615498e+06            
1.3991885e+02  3.4546593e+06            
1.3999720e+02  3.4477757e+06            
1.4005602e+02  3.4409044e+06            
1.4013453e+02  3.4335524e+06            
1.4021312e+02  3.4262114e+06            
1.4027213e+02  3.4193726e+06            
1.4035088e+02  3.4125420e+06            
1.4041000e+02  3.4057216e+06            
1.4048890e+02  3.3989129e+06            
1.4054814e+02  3.3921115e+06            
1.4062720e+02  3.3853218e+06            
1.4068655e+02  3.3785429e+06            
1.4076577e+02  3.3712885e+06            
1.4084507e+02  3.3640486e+06            
1.4090461e+02  3.3572994e+06            
1.4098407e+02  3.3505616e+06            
1.4104372e+02  3.3438329e+06            
1.4112334e+02  3.3371150e+06            
1.4118311e+02  3.3304069e+06            
1.4126289e+02  3.3237078e+06            
1.4132278e+02  3.3170205e+06            
1.4140271e+02  3.3103419e+06            
1.4146272e+02  3.3036726e+06            
1.4154282e+02  3.2965394e+06            
1.4162300e+02  3.2894177e+06            
1.4168320e+02  3.2827793e+06            
1.4176354e+02  3.2761521e+06            
1.4182385e+02  3.2695358e+06            
1.4190436e+02  3.2629273e+06            
1.4196479e+02  3.2563299e+06            
1.4204545e+02  3.2497418e+06            
1.4210601e+02  3.2431638e+06            
1.4218683e+02  3.2365953e+06            
1.4224751e+02  3.2300377e+06            
1.4232849e+02  3.2234894e+06            
1.4238929e+02  3.2169504e+06            
1.4247044e+02  3.2104208e+06            
1.4253136e+02  3.2039028e+06            
1.4261266e+02  3.1973935e+06            
1.4267371e+02  3.1908942e+06            
1.4275517e+02  3.1844033e+06            
1.4281634e+02  3.1779249e+06            
1.4289797e+02  3.1714533e+06            
1.4295926e+02  3.1649936e+06            
1.4304105e+02  3.1585429e+06            
1.4310246e+02  3.1521024e+06            
1.4318442e+02  3.1456700e+06            
1.4324595e+02  3.1392489e+06            
1.4332808e+02  3.1328375e+06            
1.4338973e+02  3.1264354e+06            
1.4347202e+02  3.1200424e+06            
1.4353380e+02  3.1136587e+06            
1.4361626e+02  3.1072872e+06            
1.4367816e+02  3.1009218e+06            
1.4376078e+02  3.0945694e+06            
1.4382281e+02  3.0882240e+06            
1.4390560e+02  3.0818907e+06            
1.4396775e+02  3.0755642e+06            
1.4405071e+02  3.0692499e+06            
1.4411298e+02  3.0633932e+06            
1.4417532e+02  3.0575468e+06            
1.4425851e+02  3.0512578e+06            
1.4432097e+02  3.0449785e+06            
1.4440433e+02  3.0387109e+06            
1.4446692e+02  3.0324505e+06            
1.4455045e+02  3.0262018e+06            
1.4461316e+02  3.0199603e+06            
1.4469686e+02  3.0137305e+06            
1.4475970e+02  3.0075078e+06            
1.4484357e+02  3.0012976e+06            
1.4490654e+02  2.9955368e+06            
1.4496956e+02  2.9897848e+06            
1.4505367e+02  2.9836007e+06            
1.4511682e+02  2.9774261e+06            
1.4520110e+02  2.9712598e+06            
1.4526438e+02  2.9651031e+06            
1.4534884e+02  2.9589555e+06            
1.4541224e+02  2.9528191e+06            
1.4549687e+02  2.9466902e+06            
1.4556041e+02  2.9410082e+06            
1.4562400e+02  2.9353353e+06            
1.4570887e+02  2.9292331e+06            
1.4577259e+02  2.9231402e+06            
1.4585764e+02  2.9170596e+06            
1.4592149e+02  2.9109854e+06            
1.4600672e+02  2.9049209e+06            
1.4607070e+02  2.8992999e+06            
1.4613474e+02  2.8936843e+06            
1.4622021e+02  2.8876486e+06            
1.4628438e+02  2.8816193e+06            
1.4637002e+02  2.8756005e+06            
1.4643432e+02  2.8695920e+06            
1.4652015e+02  2.8635924e+06            
1.4658458e+02  2.8580280e+06            
1.4664907e+02  2.8524739e+06            
1.4673514e+02  2.8464996e+06            
1.4679977e+02  2.8405359e+06            
1.4688602e+02  2.8345807e+06            
1.4695077e+02  2.8290599e+06            
1.4701558e+02  2.8235449e+06            
1.4710209e+02  2.8176182e+06            
1.4716703e+02  2.8116965e+06            
1.4725372e+02  2.8057879e+06            
1.4731880e+02  2.8003073e+06            
1.4738394e+02  2.7948352e+06            
1.4747087e+02  2.7889510e+06            
1.4753615e+02  2.7830766e+06            
1.4762327e+02  2.7772106e+06            
