lambda [um]    flux [erg s^-1 cm^-3]    
6.4123116e+01  7.2292652e+07            
6.4156027e+01  7.2149869e+07            
6.4184852e+01  7.2011890e+07            
6.4217827e+01  7.1869517e+07            
6.4250835e+01  7.1722770e+07            
6.4283878e+01  7.1576252e+07            
6.4316954e+01  7.1434526e+07            
6.4345924e+01  7.1297570e+07            
6.4379064e+01  7.1156251e+07            
6.4412238e+01  7.1010597e+07            
6.4445447e+01  7.0869707e+07            
6.4474533e+01  7.0733562e+07            
6.4507805e+01  7.0593079e+07            
6.4541113e+01  7.0448286e+07            
6.4574454e+01  7.0308231e+07            
6.4603657e+01  7.0172891e+07            
6.4637063e+01  7.0033240e+07            
6.4670504e+01  6.9889308e+07            
6.4703979e+01  6.9750083e+07            
6.4733299e+01  6.9615545e+07            
6.4766839e+01  6.9476724e+07            
6.4800415e+01  6.9338116e+07            
6.4829822e+01  6.9204172e+07            
6.4863462e+01  6.9065964e+07            
6.4897138e+01  6.8923518e+07            
6.4930849e+01  6.8785733e+07            
6.4960374e+01  6.8652586e+07            
6.4994151e+01  6.8515202e+07            
6.5027962e+01  6.8378030e+07            
6.5057576e+01  6.8245473e+07            
6.5091453e+01  6.8108697e+07            
6.5125366e+01  6.7972132e+07            
6.5155069e+01  6.7840164e+07            
6.5189048e+01  6.7703995e+07            
6.5223063e+01  6.7568036e+07            
6.5252855e+01  6.7436656e+07            
6.5286936e+01  6.7301091e+07            
6.5321053e+01  6.7165737e+07            
6.5350935e+01  6.7034941e+07            
6.5385118e+01  6.6899980e+07            
6.5419338e+01  6.6765231e+07            
6.5449310e+01  6.6635013e+07            
6.5483596e+01  6.6500658e+07            
6.5517919e+01  6.6366508e+07            
6.5547981e+01  6.6236874e+07            
6.5582371e+01  6.6107430e+07            
6.5612493e+01  6.5978175e+07            
6.5646951e+01  6.5844808e+07            
6.5681445e+01  6.5711647e+07            
6.5711657e+01  6.5582971e+07            
6.5746220e+01  6.5454481e+07            
6.5776491e+01  6.5326182e+07            
6.5811122e+01  6.5193801e+07            
6.5845789e+01  6.5061624e+07            
6.5876153e+01  6.4933898e+07            
6.5910888e+01  6.4806362e+07            
6.5941312e+01  6.4679011e+07            
6.5976117e+01  6.4547609e+07            
6.6010958e+01  6.4416414e+07            
6.6041474e+01  6.4289638e+07            
6.6076384e+01  6.4163043e+07            
6.6106961e+01  6.4036641e+07            
6.6141941e+01  6.3910420e+07            
6.6172578e+01  6.3784389e+07            
6.6207627e+01  6.3658539e+07            
6.6238325e+01  6.3532879e+07            
6.6273444e+01  6.3403221e+07            
6.6308600e+01  6.3273765e+07            
6.6339392e+01  6.3148669e+07            
6.6374618e+01  6.3023760e+07            
6.6405472e+01  6.2899035e+07            
6.6440768e+01  6.2774496e+07            
6.6471683e+01  6.2650138e+07            
6.6507050e+01  6.2525966e+07            
6.6538026e+01  6.2401979e+07            
6.6573464e+01  6.2278173e+07            
6.6604502e+01  6.2154551e+07            
6.6640011e+01  6.2031114e+07            
6.6671111e+01  6.1907859e+07            
6.6706691e+01  6.1784786e+07            
6.6737854e+01  6.1661899e+07            
6.6773504e+01  6.1539189e+07            
6.6804730e+01  6.1416669e+07            
6.6840452e+01  6.1294325e+07            
6.6871740e+01  6.1172165e+07            
6.6907534e+01  6.1050186e+07            
6.6938885e+01  6.0928391e+07            
6.6974751e+01  6.0806776e+07            
6.7006165e+01  6.0685343e+07            
6.7042102e+01  6.0564090e+07            
6.7073580e+01  6.0447054e+07            
6.7105087e+01  6.0330183e+07            
6.7141131e+01  6.0209459e+07            
6.7172701e+01  6.0088918e+07            
6.7208818e+01  5.9968557e+07            
6.7240452e+01  5.9848375e+07            
6.7276642e+01  5.9728376e+07            
6.7308340e+01  5.9612545e+07            
6.7340067e+01  5.9496881e+07            
6.7376364e+01  5.9377407e+07            
6.7408156e+01  5.9258112e+07            
6.7444527e+01  5.9138995e+07            
6.7476383e+01  5.9020058e+07            
6.7512827e+01  5.8901298e+07            
6.7544748e+01  5.8786671e+07            
6.7576700e+01  5.8672204e+07            
6.7613252e+01  5.8553969e+07            
6.7645268e+01  5.8435910e+07            
6.7681895e+01  5.8318032e+07            
6.7713976e+01  5.8204252e+07            
6.7746088e+01  5.8090633e+07            
6.7782824e+01  5.7973276e+07            
6.7815001e+01  5.7859997e+07            
6.7847208e+01  5.7746883e+07            
6.7884054e+01  5.7630040e+07            
6.7916327e+01  5.7517266e+07            
6.7948631e+01  5.7404652e+07            
6.7985587e+01  5.7288329e+07            
6.8017957e+01  5.7172181e+07            
6.8054988e+01  5.7056211e+07            
6.8087424e+01  5.6944275e+07            
6.8119891e+01  5.6832499e+07            
6.8157034e+01  5.6717043e+07            
6.8189567e+01  5.6605603e+07            
6.8222131e+01  5.6494324e+07            
6.8259386e+01  5.6379384e+07            
6.8292017e+01  5.6268438e+07            
6.8324679e+01  5.6161475e+07            
6.8357372e+01  5.6050847e+07            
6.8394775e+01  5.5936581e+07            
6.8427535e+01  5.5826289e+07            
6.8460327e+01  5.5716157e+07            
6.8497842e+01  5.5602396e+07            
6.8530702e+01  5.5492600e+07            
6.8563593e+01  5.5382956e+07            
6.8601221e+01  5.5269708e+07            
6.8634180e+01  5.5160398e+07            
6.8667170e+01  5.5055014e+07            
6.8700192e+01  5.4946016e+07            
6.8737971e+01  5.4833436e+07            
6.8771061e+01  5.4724772e+07            
6.8804183e+01  5.4616267e+07            
6.8842076e+01  5.4504189e+07            
6.8875267e+01  5.4396014e+07            
6.8908490e+01  5.4291717e+07            
6.8941744e+01  5.4183854e+07            
6.8979789e+01  5.4072442e+07            
6.9013112e+01  5.3964907e+07            
6.9046468e+01  5.3861229e+07            
6.9079856e+01  5.3757701e+07            
6.9113277e+01  5.3650630e+07            
6.9151511e+01  5.3540035e+07            
6.9185001e+01  5.3433293e+07            
6.9218523e+01  5.3330378e+07            
6.9252078e+01  5.3223944e+07            
6.9290466e+01  5.3114010e+07            
6.9324090e+01  5.3007899e+07            
6.9357747e+01  5.2905599e+07            
6.9391437e+01  5.2803444e+07            
6.9425160e+01  5.2697798e+07            
6.9463740e+01  5.2588673e+07            
6.9497533e+01  5.2483349e+07            
6.9531359e+01  5.2381806e+07            
6.9565217e+01  5.2280408e+07            
6.9599109e+01  5.2175542e+07            
6.9637883e+01  5.2067226e+07            
6.9671846e+01  5.1962686e+07            
6.9705841e+01  5.1861894e+07            
6.9739870e+01  5.1761249e+07            
6.9773932e+01  5.1660750e+07            
6.9808028e+01  5.1556813e+07            
6.9847035e+01  5.1449459e+07            
6.9881202e+01  5.1345844e+07            
6.9915402e+01  5.1245948e+07            
6.9949636e+01  5.1146197e+07            
6.9983904e+01  5.1046592e+07            
7.0018205e+01  5.0947129e+07            
7.0052539e+01  5.0844268e+07            
7.0091820e+01  5.0738023e+07            
7.0126227e+01  5.0635480e+07            
7.0160668e+01  5.0536619e+07            
7.0195142e+01  5.0437899e+07            
7.0229651e+01  5.0339326e+07            
7.0264193e+01  5.0240896e+07            
7.0298770e+01  5.0142610e+07            
7.0333380e+01  5.0040963e+07            
7.0372977e+01  4.9935974e+07            
7.0407660e+01  4.9834645e+07            
7.0442378e+01  4.9736951e+07            
7.0477130e+01  4.9639403e+07            
7.0511917e+01  4.9541997e+07            
7.0546737e+01  4.9444732e+07            
7.0581592e+01  4.9347612e+07            
7.0616482e+01  4.9250633e+07            
7.0651406e+01  4.9153798e+07            
7.0686365e+01  4.9057104e+07            
7.0721358e+01  4.8960551e+07            
7.0756386e+01  4.8860699e+07            
7.0796460e+01  4.8757567e+07            
7.0831563e+01  4.8658028e+07            
7.0866700e+01  4.8562062e+07            
7.0901872e+01  4.8466238e+07            
7.0937079e+01  4.8370557e+07            
7.0972321e+01  4.8275016e+07            
7.1007598e+01  4.8179615e+07            
7.1042910e+01  4.8084358e+07            
7.1078257e+01  4.7989238e+07            
7.1113640e+01  4.7894259e+07            
7.1149057e+01  4.7799422e+07            
7.1184510e+01  4.7704727e+07            
7.1219999e+01  4.7610167e+07            
7.1255522e+01  4.7515752e+07            
7.1291081e+01  4.7421472e+07            
7.1326676e+01  4.7327337e+07            
7.1362306e+01  4.7233338e+07            
7.1397972e+01  4.7139480e+07            
7.1433674e+01  4.7045760e+07            
7.1469411e+01  4.6952179e+07            
7.1505184e+01  4.6858739e+07            
7.1540993e+01  4.6765437e+07            
7.1576838e+01  4.6672274e+07            
7.1612718e+01  4.6579248e+07            
7.1648635e+01  4.6486362e+07            
7.1684588e+01  4.6393614e+07            
7.1720577e+01  4.6301006e+07            
7.1756602e+01  4.6208532e+07            
7.1792663e+01  4.6116199e+07            
7.1828760e+01  4.6024003e+07            
7.1864894e+01  4.5931945e+07            
7.1901064e+01  4.5840025e+07            
7.1937271e+01  4.5748241e+07            
7.1973514e+01  4.5656593e+07            
7.2009793e+01  4.5568354e+07            
7.2040919e+01  4.5483499e+07            
7.2077267e+01  4.5395503e+07            
7.2113651e+01  4.5304386e+07            
7.2150072e+01  4.5213404e+07            
7.2186530e+01  4.5122560e+07            
7.2223025e+01  4.5031851e+07            
7.2259556e+01  4.4941278e+07            
7.2296125e+01  4.4850842e+07            
7.2332731e+01  4.4760543e+07            
7.2369373e+01  4.4670377e+07            
7.2406053e+01  4.4580349e+07            
7.2442770e+01  4.4490455e+07            
7.2479525e+01  4.4403902e+07            
7.2511058e+01  4.4320672e+07            
7.2547882e+01  4.4234361e+07            
7.2584743e+01  4.4144991e+07            
7.2621641e+01  4.4055752e+07            
7.2658577e+01  4.3966653e+07            
7.2695551e+01  4.3877682e+07            
7.2732562e+01  4.3788850e+07            
7.2769611e+01  4.3703317e+07            
7.2801398e+01  4.3621072e+07            
7.2838517e+01  4.3535780e+07            
7.2875674e+01  4.3447464e+07            
7.2912869e+01  4.3359283e+07            
7.2950102e+01  4.3271234e+07            
7.2987373e+01  4.3183319e+07            
7.3024682e+01  4.3098672e+07            
7.3056692e+01  4.3017274e+07            
7.3094072e+01  4.2932868e+07            
7.3131490e+01  4.2845466e+07            
7.3168947e+01  4.2758199e+07            
7.3206442e+01  4.2671063e+07            
7.3243976e+01  4.2587167e+07            
7.3276178e+01  4.2506493e+07            
7.3313783e+01  4.2422836e+07            
7.3351427e+01  4.2336209e+07            
7.3389109e+01  4.2249719e+07            
7.3426830e+01  4.2166440e+07            
7.3459193e+01  4.2086363e+07            
7.3496987e+01  4.2003324e+07            
7.3534819e+01  4.1917337e+07            
7.3572690e+01  4.1831486e+07            
7.3610600e+01  4.1748826e+07            
7.3643125e+01  4.1669339e+07            
7.3681108e+01  4.1586917e+07            
7.3719130e+01  4.1501567e+07            
7.3757191e+01  4.1416353e+07            
7.3795292e+01  4.1334304e+07            
7.3827981e+01  4.1255410e+07            
7.3866155e+01  4.1173598e+07            
7.3904368e+01  4.1088883e+07            
7.3942621e+01  4.1007322e+07            
7.3975440e+01  4.0928892e+07            
7.4013767e+01  4.0847565e+07            
7.4052133e+01  4.0763353e+07            
7.4090539e+01  4.0682273e+07            
7.4123490e+01  4.0604308e+07            
7.4161970e+01  4.0523464e+07            
7.4200490e+01  4.0439750e+07            
7.4239050e+01  4.0359151e+07            
7.4272133e+01  4.0281652e+07            
7.4310768e+01  4.0201283e+07            
7.4349442e+01  4.0118070e+07            
7.4388157e+01  4.0037950e+07            
7.4421374e+01  3.9960910e+07            
7.4460164e+01  3.9881022e+07            
7.4498994e+01  3.9801256e+07            
7.4532310e+01  3.9724555e+07            
7.4571216e+01  3.9645020e+07            
7.4610162e+01  3.9565608e+07            
7.4643577e+01  3.9489248e+07            
7.4682599e+01  3.9410063e+07            
7.4721662e+01  3.9328075e+07            
7.4760766e+01  3.9249136e+07            
7.4794316e+01  3.9173233e+07            
7.4833495e+01  3.9094523e+07            
7.4872716e+01  3.9015934e+07            
7.4906367e+01  3.8940367e+07            
7.4945664e+01  3.8862008e+07            
7.4985003e+01  3.8783768e+07            
7.5018755e+01  3.8708536e+07            
7.5058170e+01  3.8630525e+07            
7.5097627e+01  3.8552636e+07            
7.5131480e+01  3.8477738e+07            
7.5171014e+01  3.8400074e+07            
7.5210590e+01  3.8322530e+07            
7.5244545e+01  3.8247969e+07            
7.5284198e+01  3.8173514e+07            
7.5318219e+01  3.8099168e+07            
7.5357950e+01  3.8022076e+07            
7.5397723e+01  3.7945102e+07            
7.5431847e+01  3.7871090e+07            
7.5471698e+01  3.7794341e+07            
7.5511591e+01  3.7717713e+07            
7.5545819e+01  3.7644029e+07            
7.5585790e+01  3.7570457e+07            
7.5620085e+01  3.7496988e+07            
7.5660135e+01  3.7420806e+07            
7.5700227e+01  3.7344745e+07            
7.5734626e+01  3.7271607e+07            
7.5774797e+01  3.7198576e+07            
7.5809264e+01  3.7125654e+07            
7.5849515e+01  3.7050035e+07            
7.5889808e+01  3.6974538e+07            
7.5924379e+01  3.6901940e+07            
7.5964752e+01  3.6829451e+07            
7.5999392e+01  3.6757070e+07            
7.6039845e+01  3.6682012e+07            
7.6080341e+01  3.6607074e+07            
7.6115086e+01  3.6535019e+07            
7.6155662e+01  3.6463067e+07            
7.6190476e+01  3.6391222e+07            
7.6231133e+01  3.6319484e+07            
7.6266016e+01  3.6247850e+07            
7.6306753e+01  3.6176322e+07            
7.6341705e+01  3.6104901e+07            
7.6382524e+01  3.6030841e+07            
7.6423386e+01  3.5956897e+07            
7.6458445e+01  3.5885799e+07            
7.6499388e+01  3.5814806e+07            
7.6534517e+01  3.5743914e+07            
7.6575542e+01  3.5673132e+07            
7.6610741e+01  3.5602453e+07            
7.6651847e+01  3.5531876e+07            
7.6687117e+01  3.5461407e+07            
7.6728305e+01  3.5391040e+07            
7.6763645e+01  3.5320779e+07            
7.6804916e+01  3.5250621e+07            
7.6840326e+01  3.5180568e+07            
